Customer ID,Product ID,Purchase Amount (USD),Size,Color,Season,Review Rating,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
923,1005,60,M,Cyan,Fall,4.2,Standard,Yes,Yes,13,Credit Card,Monthly
924,1006,24,M,Silver,Spring,4.2,2-Day Shipping,Yes,Yes,7,PayPal,Weekly
925,1021,78,XL,Beige,Winter,3.1,Standard,Yes,Yes,37,Cash,Quarterly
926,1003,88,L,Teal,Winter,4.9,Express,Yes,Yes,8,Cash,Monthly
927,1003,63,XL,Green,Spring,4.4,Express,Yes,Yes,11,Cash,Bi-Weekly
928,1005,78,L,Black,Summer,4.4,Standard,Yes,Yes,8,Venmo,Bi-Weekly
929,1011,37,XL,Yellow,Winter,3.4,Store Pickup,Yes,Yes,31,Cash,Every 3 Months
930,1024,94,M,White,Fall,4.5,2-Day Shipping,Yes,Yes,26,Debit Card,Fortnightly
931,1018,78,L,Green,Fall,4.5,Store Pickup,Yes,Yes,20,Credit Card,Bi-Weekly
932,1008,36,M,Silver,Winter,4.1,Standard,Yes,Yes,24,Bank Transfer,Fortnightly
933,1012,24,L,Blue,Winter,3.2,Standard,Yes,Yes,45,Debit Card,Bi-Weekly
934,1005,84,M,Magenta,Spring,2.7,Store Pickup,Yes,Yes,33,Debit Card,Monthly
935,1003,47,S,Yellow,Spring,3.7,Express,Yes,Yes,21,Bank Transfer,Monthly
936,1016,51,L,White,Fall,2.6,Store Pickup,Yes,Yes,2,Bank Transfer,Fortnightly
937,1010,84,M,Pink,Summer,2.7,Free Shipping,Yes,Yes,28,Cash,Weekly
938,1007,24,M,Magenta,Summer,2.7,Express,Yes,Yes,18,Venmo,Quarterly
939,1001,97,S,Teal,Fall,4.8,Free Shipping,Yes,Yes,21,Debit Card,Fortnightly
940,1018,89,L,Indigo,Winter,4.8,Next Day Air,Yes,Yes,24,Credit Card,Monthly
941,1023,44,S,Maroon,Spring,2.6,Store Pickup,Yes,Yes,15,PayPal,Every 3 Months
942,1009,35,L,Black,Winter,4.5,2-Day Shipping,Yes,Yes,38,PayPal,Every 3 Months
943,1011,91,M,Cyan,Winter,3.2,Express,Yes,Yes,38,PayPal,Bi-Weekly
944,1020,63,L,Cyan,Winter,3.8,Next Day Air,Yes,Yes,13,Venmo,Fortnightly
945,1023,97,S,Gray,Spring,4.8,Express,Yes,Yes,39,Cash,Bi-Weekly
946,1024,38,M,Violet,Summer,4.1,Store Pickup,Yes,Yes,8,Venmo,Every 3 Months
947,1008,24,XL,Blue,Spring,2.8,Next Day Air,Yes,Yes,4,PayPal,Quarterly
948,1001,32,M,Charcoal,Winter,3.9,Store Pickup,Yes,Yes,6,Cash,Every 3 Months
949,1020,90,L,Olive,Summer,4.9,Express,Yes,Yes,11,Venmo,Every 3 Months
950,1003,36,M,Olive,Summer,3.4,Standard,Yes,Yes,49,Venmo,Monthly
951,1022,37,XL,Turquoise,Winter,4.1,Free Shipping,Yes,Yes,30,PayPal,Quarterly
952,1011,51,M,Cyan,Summer,2.9,Express,Yes,Yes,34,Bank Transfer,Monthly
953,1020,71,S,Red,Fall,3.1,2-Day Shipping,Yes,Yes,28,PayPal,Monthly
954,1013,50,S,Cyan,Spring,3.6,2-Day Shipping,Yes,Yes,36,Venmo,Quarterly
955,1020,74,S,Turquoise,Fall,3.5,Standard,Yes,Yes,18,Credit Card,Every 3 Months
956,1011,75,L,Lavender,Summer,3.4,Free Shipping,Yes,Yes,4,PayPal,Monthly
957,1006,99,XL,Cyan,Spring,2.9,2-Day Shipping,Yes,Yes,42,Debit Card,Quarterly
958,1019,23,XL,Violet,Spring,4.7,Store Pickup,Yes,Yes,11,Cash,Quarterly
959,1005,53,XL,Beige,Winter,4.4,Free Shipping,Yes,Yes,31,Credit Card,Bi-Weekly
960,1012,99,M,Cyan,Spring,2.6,Standard,Yes,Yes,12,Cash,Fortnightly
961,1017,48,XL,Indigo,Spring,4.4,Standard,Yes,Yes,20,Venmo,Quarterly
962,1024,72,L,Olive,Fall,3.7,Next Day Air,Yes,Yes,37,Debit Card,Quarterly
963,1013,64,L,Green,Spring,4.4,Standard,Yes,Yes,26,Debit Card,Fortnightly
964,1024,63,L,Green,Spring,2.5,2-Day Shipping,Yes,Yes,14,Credit Card,Weekly
965,1004,51,M,Beige,Spring,2.6,Next Day Air,Yes,Yes,12,Venmo,Bi-Weekly
966,1024,55,L,Black,Spring,5.0,Store Pickup,Yes,Yes,10,Credit Card,Annually
967,1011,55,M,Brown,Spring,4.9,Express,Yes,Yes,19,Cash,Annually
968,1016,26,S,Silver,Summer,3.7,Store Pickup,Yes,Yes,4,Cash,Weekly
969,1007,67,L,Gray,Summer,3.1,Next Day Air,Yes,Yes,48,Bank Transfer,Quarterly
970,1008,31,S,Pink,Fall,3.2,Express,Yes,Yes,37,PayPal,Monthly
971,1003,66,S,Maroon,Winter,4.4,Free Shipping,Yes,Yes,4,Cash,Monthly
972,1013,67,M,Cyan,Summer,4.3,Next Day Air,Yes,Yes,15,Credit Card,Weekly
973,1005,61,L,Gold,Winter,3.0,Standard,Yes,Yes,33,Credit Card,Weekly
974,1015,75,M,Teal,Fall,3.5,2-Day Shipping,Yes,Yes,30,Bank Transfer,Quarterly
975,1012,90,M,Beige,Spring,3.6,2-Day Shipping,Yes,Yes,23,Bank Transfer,Monthly
976,1002,40,M,Olive,Summer,3.8,2-Day Shipping,Yes,Yes,2,Bank Transfer,Weekly
977,1018,90,M,Gray,Fall,3.6,Express,Yes,Yes,50,Credit Card,Every 3 Months
978,1023,20,M,Black,Spring,4.6,Express,Yes,Yes,34,Cash,Bi-Weekly
979,1025,40,M,Turquoise,Summer,2.5,Standard,Yes,Yes,33,Credit Card,Weekly
980,1020,33,S,Brown,Fall,3.5,Store Pickup,Yes,Yes,34,Debit Card,Monthly
981,1024,98,S,Magenta,Spring,4.0,Free Shipping,Yes,Yes,39,PayPal,Every 3 Months
982,1023,42,M,Silver,Spring,3.5,Next Day Air,Yes,Yes,47,Credit Card,Quarterly
983,1008,62,S,Red,Summer,3.2,Standard,Yes,Yes,37,PayPal,Monthly
984,1020,45,L,Indigo,Winter,3.5,Free Shipping,Yes,Yes,40,Venmo,Bi-Weekly
985,1010,78,M,Green,Summer,3.4,Free Shipping,Yes,Yes,8,Credit Card,Bi-Weekly
986,1009,80,M,Gray,Fall,5.0,Express,Yes,Yes,12,Bank Transfer,Annually
987,1019,96,S,Peach,Spring,4.5,Store Pickup,Yes,Yes,36,Bank Transfer,Monthly
988,1009,47,M,Charcoal,Summer,2.8,Express,Yes,Yes,48,PayPal,Weekly
989,1014,84,M,Orange,Winter,4.9,2-Day Shipping,Yes,Yes,47,PayPal,Fortnightly
990,1010,31,M,Beige,Spring,3.1,Store Pickup,Yes,Yes,2,Bank Transfer,Monthly
991,1013,63,S,Yellow,Spring,4.8,Store Pickup,Yes,Yes,24,Cash,Weekly
992,1007,97,XL,White,Spring,2.7,Standard,Yes,Yes,40,Bank Transfer,Bi-Weekly
993,1015,99,M,Gray,Winter,4.6,Express,Yes,Yes,50,Debit Card,Weekly
994,1004,90,M,Peach,Winter,4.4,Store Pickup,Yes,Yes,25,Cash,Weekly
995,1010,68,L,Violet,Fall,3.2,Express,Yes,Yes,20,Debit Card,Monthly
996,1017,80,M,Magenta,Spring,3.0,2-Day Shipping,Yes,Yes,10,Venmo,Weekly
997,1004,91,L,Maroon,Summer,4.9,Standard,Yes,Yes,32,Bank Transfer,Quarterly
998,1014,30,M,Cyan,Spring,3.6,Express,Yes,Yes,31,Cash,Fortnightly
999,1010,90,M,White,Spring,3.8,Next Day Air,Yes,Yes,48,Bank Transfer,Bi-Weekly
1000,1021,28,L,Brown,Spring,2.9,Standard,Yes,Yes,23,Debit Card,Monthly
1001,1021,46,M,Red,Winter,3.9,Express,Yes,Yes,1,Bank Transfer,Bi-Weekly
1002,1011,60,M,Orange,Fall,3.6,Standard,Yes,Yes,4,Debit Card,Fortnightly
1003,1010,59,M,White,Spring,3.5,Store Pickup,Yes,Yes,3,Bank Transfer,Bi-Weekly
1004,1020,68,M,Green,Fall,4.0,Store Pickup,Yes,Yes,3,Cash,Bi-Weekly
1005,1022,79,M,Black,Summer,4.8,2-Day Shipping,Yes,Yes,44,Cash,Annually
1006,1022,94,M,Gold,Winter,3.9,Store Pickup,Yes,Yes,5,Debit Card,Bi-Weekly
1007,1014,83,S,Lavender,Summer,4.5,Next Day Air,Yes,Yes,50,Venmo,Quarterly
1008,1025,62,XL,Turquoise,Spring,4.8,Standard,Yes,Yes,2,Credit Card,Annually
1009,1019,85,M,Pink,Spring,2.6,Store Pickup,Yes,Yes,29,PayPal,Annually
1010,1016,30,M,Silver,Summer,3.1,Express,Yes,Yes,11,Venmo,Annually
1011,1003,24,XL,Gray,Spring,4.7,2-Day Shipping,Yes,Yes,37,Credit Card,Fortnightly
1012,1022,25,L,Indigo,Spring,2.9,Next Day Air,Yes,Yes,32,Debit Card,Fortnightly
1013,1004,37,L,Teal,Summer,3.8,Express,Yes,Yes,27,Credit Card,Annually
1014,1023,69,XL,Green,Summer,3.8,2-Day Shipping,Yes,Yes,31,Venmo,Bi-Weekly
1015,1010,97,M,Violet,Summer,3.0,Standard,Yes,Yes,36,Debit Card,Fortnightly
1016,1025,24,M,Cyan,Summer,4.1,Standard,Yes,Yes,34,Cash,Weekly
1017,1023,30,XL,Blue,Summer,3.4,Express,Yes,Yes,15,Bank Transfer,Every 3 Months
1018,1015,53,L,Orange,Fall,2.5,Express,Yes,Yes,14,Credit Card,Annually
1019,1011,70,XL,Charcoal,Spring,4.9,Next Day Air,Yes,Yes,46,Cash,Weekly
1020,1006,76,S,Beige,Winter,2.8,Standard,Yes,Yes,33,Venmo,Bi-Weekly
1021,1019,95,M,Black,Fall,4.5,Express,Yes,Yes,41,Debit Card,Annually
1022,1008,51,S,Lavender,Winter,4.9,2-Day Shipping,Yes,Yes,39,PayPal,Weekly
1023,1009,41,M,Lavender,Winter,4.9,Store Pickup,Yes,Yes,7,Cash,Annually
1024,1013,71,S,Turquoise,Winter,3.5,Free Shipping,Yes,Yes,29,Bank Transfer,Every 3 Months
1025,1018,66,M,Purple,Summer,3.5,Free Shipping,Yes,Yes,18,Venmo,Quarterly
1026,1006,84,M,Olive,Winter,4.9,Free Shipping,Yes,Yes,15,Credit Card,Annually
1027,1009,95,L,Turquoise,Winter,3.0,Express,Yes,Yes,39,PayPal,Bi-Weekly
1028,1017,90,L,Teal,Summer,2.8,Next Day Air,Yes,Yes,11,Cash,Monthly
1029,1016,36,S,Lavender,Summer,3.7,Standard,Yes,Yes,4,Cash,Fortnightly
1030,1025,22,M,Purple,Spring,3.6,2-Day Shipping,Yes,Yes,33,Venmo,Bi-Weekly
1031,1008,89,L,Blue,Winter,3.3,Next Day Air,Yes,Yes,37,Debit Card,Quarterly
1032,1004,50,M,Teal,Spring,3.4,Free Shipping,Yes,Yes,32,Cash,Quarterly
1033,1024,36,M,Lavender,Fall,4.0,Free Shipping,Yes,Yes,44,Credit Card,Quarterly
1034,1014,52,S,Silver,Spring,4.6,Free Shipping,Yes,Yes,41,Bank Transfer,Quarterly
1035,1021,29,M,Olive,Fall,4.2,Next Day Air,Yes,Yes,44,Bank Transfer,Weekly
1036,1001,89,M,Brown,Fall,2.8,Express,Yes,Yes,32,Venmo,Annually
1037,1009,47,M,Yellow,Fall,3.7,2-Day Shipping,Yes,Yes,13,Bank Transfer,Monthly
1038,1017,25,XL,Brown,Spring,3.4,Standard,Yes,Yes,48,Debit Card,Quarterly
1039,1014,74,XL,Cyan,Fall,3.0,Express,Yes,Yes,3,Bank Transfer,Weekly
1040,1023,46,M,Magenta,Fall,4.8,Standard,Yes,Yes,39,Venmo,Monthly
1041,1003,22,S,Magenta,Fall,4.0,Next Day Air,Yes,Yes,7,Cash,Fortnightly
1042,1006,25,M,Orange,Summer,4.9,Next Day Air,Yes,Yes,11,Cash,Fortnightly
1043,1023,80,M,Maroon,Spring,4.9,Next Day Air,Yes,Yes,47,Credit Card,Weekly
1044,1003,76,M,Green,Spring,3.3,2-Day Shipping,Yes,Yes,28,Debit Card,Fortnightly
1045,1003,30,L,Teal,Summer,4.4,Next Day Air,Yes,Yes,17,Bank Transfer,Every 3 Months
1046,1002,79,L,Black,Fall,3.5,2-Day Shipping,Yes,Yes,11,PayPal,Bi-Weekly
1047,1005,22,M,Magenta,Winter,4.2,Standard,Yes,Yes,12,Venmo,Annually
1048,1021,36,S,Olive,Fall,4.2,Standard,Yes,Yes,7,Credit Card,Fortnightly
1049,1021,77,L,Yellow,Fall,2.7,Standard,Yes,Yes,19,Venmo,Fortnightly
1050,1013,33,S,Purple,Fall,2.8,Store Pickup,Yes,Yes,24,Cash,Quarterly
1051,1005,64,M,Beige,Winter,3.8,Next Day Air,Yes,Yes,19,Venmo,Monthly
1052,1021,53,M,Indigo,Fall,2.6,Free Shipping,Yes,Yes,39,PayPal,Annually
1053,1010,36,XL,Pink,Fall,3.0,2-Day Shipping,Yes,Yes,1,Credit Card,Fortnightly
1054,1001,70,M,Blue,Spring,3.3,2-Day Shipping,Yes,Yes,10,Debit Card,Bi-Weekly
1055,1007,96,L,Cyan,Winter,4.9,Express,Yes,Yes,48,PayPal,Quarterly
1056,1015,27,M,Orange,Spring,3.3,Next Day Air,Yes,Yes,24,Debit Card,Annually
1057,1002,64,L,Black,Winter,2.9,2-Day Shipping,Yes,Yes,42,Venmo,Fortnightly
1058,1015,23,S,Maroon,Spring,4.4,2-Day Shipping,Yes,Yes,20,Credit Card,Weekly
1059,1019,33,L,Violet,Summer,3.1,Next Day Air,Yes,Yes,49,Bank Transfer,Every 3 Months
1060,1015,34,M,Beige,Winter,2.5,Standard,Yes,Yes,25,Debit Card,Monthly
1061,1002,35,S,Gray,Summer,2.6,Next Day Air,Yes,Yes,21,Debit Card,Every 3 Months
1062,1008,62,M,Gray,Summer,4.4,Free Shipping,Yes,Yes,12,Venmo,Every 3 Months
1063,1024,75,M,Brown,Fall,2.6,Next Day Air,Yes,Yes,21,Debit Card,Every 3 Months
1064,1016,29,S,Indigo,Summer,3.3,Free Shipping,Yes,Yes,35,Cash,Monthly
1065,1020,28,M,Violet,Spring,3.5,Express,Yes,Yes,42,Credit Card,Every 3 Months
1066,1018,20,XL,Blue,Spring,4.1,Store Pickup,Yes,Yes,3,PayPal,Every 3 Months
1067,1008,96,M,Red,Winter,4.0,Store Pickup,Yes,Yes,11,PayPal,Bi-Weekly
1068,1011,43,S,Peach,Summer,2.7,2-Day Shipping,Yes,Yes,22,PayPal,Quarterly
1069,1006,94,M,Olive,Fall,2.5,Standard,Yes,Yes,47,Credit Card,Weekly
1070,1012,81,XL,White,Fall,4.3,Next Day Air,Yes,Yes,33,Venmo,Every 3 Months
1071,1017,75,M,Magenta,Summer,3.3,Free Shipping,Yes,Yes,50,Debit Card,Weekly
1072,1020,81,M,Beige,Summer,2.6,Express,Yes,Yes,46,Credit Card,Monthly
1073,1007,92,L,Gold,Fall,,Express,Yes,Yes,34,Debit Card,Fortnightly
1074,1019,96,XL,Purple,Spring,4.0,Store Pickup,Yes,Yes,33,Credit Card,Monthly
1075,1017,71,S,White,Fall,2.6,Standard,Yes,Yes,45,Bank Transfer,Fortnightly
1076,1013,50,L,Indigo,Summer,4.9,Next Day Air,Yes,Yes,32,Debit Card,Bi-Weekly
1077,1008,72,L,Charcoal,Spring,2.9,Standard,Yes,Yes,47,Venmo,Bi-Weekly
1078,1015,28,M,Pink,Winter,3.7,Standard,Yes,Yes,5,PayPal,Quarterly
1079,1002,59,M,Silver,Fall,4.4,Express,Yes,Yes,49,Credit Card,Fortnightly
1080,1008,33,S,Blue,Summer,4.4,Free Shipping,Yes,Yes,48,Bank Transfer,Monthly
1081,1019,59,L,Blue,Fall,3.8,Express,Yes,Yes,22,Cash,Every 3 Months
1082,1023,30,XL,Brown,Spring,4.5,Standard,Yes,Yes,45,Credit Card,Annually
1083,1020,85,XL,Cyan,Winter,2.6,Next Day Air,Yes,Yes,30,Venmo,Quarterly
1084,1022,97,L,Teal,Summer,3.3,Store Pickup,Yes,Yes,43,Cash,Weekly
1085,1018,36,S,Purple,Fall,4.1,Next Day Air,Yes,Yes,48,Cash,Quarterly
1086,1017,85,M,Turquoise,Winter,3.0,Store Pickup,Yes,Yes,23,Venmo,Fortnightly
1087,1013,62,M,Olive,Winter,3.0,Free Shipping,Yes,Yes,27,PayPal,Bi-Weekly
1088,1003,71,S,White,Winter,3.4,Next Day Air,Yes,Yes,7,Bank Transfer,Monthly
1089,1014,21,M,Turquoise,Winter,2.7,Free Shipping,Yes,Yes,2,PayPal,Weekly
1090,1022,61,M,Silver,Spring,3.8,Next Day Air,Yes,Yes,33,PayPal,Bi-Weekly
1091,1019,58,M,Violet,Spring,4.2,Store Pickup,Yes,Yes,27,Cash,Fortnightly
1092,1002,80,L,Lavender,Spring,4.7,Store Pickup,Yes,Yes,6,Credit Card,Fortnightly
1093,1017,50,L,Magenta,Spring,4.1,2-Day Shipping,Yes,Yes,20,Venmo,Quarterly
1094,1005,48,S,Indigo,Winter,4.2,2-Day Shipping,Yes,Yes,46,Venmo,Every 3 Months
1095,1017,40,M,Black,Winter,4.8,Next Day Air,Yes,Yes,25,Cash,Quarterly
1096,1008,34,S,Peach,Summer,3.0,Free Shipping,Yes,Yes,30,Bank Transfer,Quarterly
1097,1008,46,S,Beige,Fall,2.6,Standard,Yes,Yes,48,Credit Card,Annually
1098,1013,27,M,Black,Summer,3.2,Store Pickup,Yes,Yes,47,Bank Transfer,Weekly
1099,1009,98,S,Turquoise,Spring,3.6,Next Day Air,Yes,Yes,27,Credit Card,Weekly
1100,1002,73,M,Peach,Fall,2.6,Next Day Air,Yes,Yes,45,Bank Transfer,Fortnightly
1101,1014,28,L,Gold,Spring,4.4,Express,Yes,Yes,2,Credit Card,Weekly
1102,1025,76,XL,Silver,Fall,3.0,Free Shipping,Yes,Yes,39,Cash,Fortnightly
1103,1002,83,M,Peach,Fall,2.9,Express,Yes,Yes,24,Cash,Fortnightly
1104,1016,23,S,Charcoal,Spring,4.3,Free Shipping,Yes,Yes,8,Debit Card,Bi-Weekly
1105,1020,28,M,Beige,Fall,3.1,Express,Yes,Yes,8,Bank Transfer,Quarterly
1106,1018,83,S,Olive,Spring,3.0,Next Day Air,Yes,Yes,6,Venmo,Every 3 Months
1107,1012,96,L,Violet,Winter,3.6,Store Pickup,Yes,Yes,12,Venmo,Fortnightly
1108,1005,62,M,Peach,Fall,2.8,Store Pickup,Yes,Yes,26,Bank Transfer,Weekly
1109,1007,25,M,Teal,Fall,2.8,Standard,Yes,Yes,50,Cash,Fortnightly
1110,1016,97,L,Violet,Winter,,Next Day Air,Yes,Yes,2,Venmo,Weekly
1111,1016,61,L,Cyan,Fall,3.0,Standard,Yes,Yes,31,Cash,Bi-Weekly
1112,1010,66,S,Olive,Summer,4.1,Next Day Air,Yes,Yes,4,Credit Card,Bi-Weekly
1113,1016,67,XL,Pink,Spring,4.6,Free Shipping,Yes,Yes,32,PayPal,Quarterly
1114,1013,80,M,Purple,Summer,4.8,Next Day Air,Yes,Yes,11,PayPal,Bi-Weekly
1115,1012,25,L,Violet,Fall,2.6,Next Day Air,Yes,Yes,47,Bank Transfer,Every 3 Months
1116,1020,58,S,Peach,Fall,4.0,2-Day Shipping,Yes,Yes,37,Cash,Weekly
1117,1022,96,M,Charcoal,Winter,4.2,Express,Yes,Yes,39,PayPal,Fortnightly
1118,1013,77,L,Lavender,Spring,4.5,Store Pickup,Yes,Yes,24,Credit Card,Monthly
1119,1023,65,M,Purple,Summer,4.9,Standard,Yes,Yes,11,PayPal,Every 3 Months
1120,1017,36,M,Indigo,Spring,3.1,Standard,Yes,Yes,36,Credit Card,Weekly
1121,1005,84,M,Magenta,Winter,4.0,Next Day Air,Yes,Yes,40,Debit Card,Monthly
1122,1018,58,XL,Peach,Fall,3.2,Express,Yes,Yes,25,Cash,Quarterly
1123,1009,62,S,Charcoal,Spring,4.3,2-Day Shipping,Yes,Yes,12,Credit Card,Annually
1124,1020,67,S,Purple,Fall,2.5,Store Pickup,Yes,Yes,38,Cash,Monthly
1125,1002,20,M,Orange,Spring,,Express,Yes,Yes,40,Cash,Quarterly
1126,1004,90,M,Lavender,Summer,2.7,2-Day Shipping,Yes,Yes,10,Bank Transfer,Weekly
1127,1019,58,L,Beige,Winter,3.4,Standard,Yes,Yes,47,Venmo,Fortnightly
1128,1006,53,XL,Maroon,Spring,4.8,Store Pickup,Yes,Yes,22,Debit Card,Monthly
1129,1025,30,L,Charcoal,Winter,4.7,Next Day Air,Yes,Yes,35,Debit Card,Monthly
1130,1016,65,XL,White,Winter,4.7,Express,Yes,Yes,46,Venmo,Fortnightly
1131,1017,41,M,Lavender,Summer,3.9,Standard,Yes,Yes,30,PayPal,Bi-Weekly
1132,1006,73,M,Black,Spring,3.7,Express,Yes,Yes,20,Bank Transfer,Monthly
1133,1016,98,S,Teal,Spring,4.3,Store Pickup,Yes,Yes,25,Cash,Fortnightly
1134,1010,36,XL,Magenta,Winter,4.1,2-Day Shipping,Yes,Yes,29,Cash,Weekly
1135,1018,81,M,Brown,Summer,,Express,Yes,Yes,2,Venmo,Every 3 Months
1136,1012,90,L,Peach,Winter,3.6,2-Day Shipping,Yes,Yes,32,Bank Transfer,Quarterly
1137,1009,83,S,Cyan,Summer,4.8,Free Shipping,Yes,Yes,37,Cash,Monthly
1138,1006,91,XL,Pink,Winter,2.8,2-Day Shipping,Yes,Yes,16,Bank Transfer,Every 3 Months
1139,1014,36,M,Purple,Summer,4.7,Express,Yes,Yes,32,Venmo,Fortnightly
1140,1008,53,L,Purple,Spring,3.9,Standard,Yes,Yes,42,Debit Card,Bi-Weekly
1141,1003,39,M,White,Winter,2.6,Store Pickup,Yes,Yes,6,Credit Card,Every 3 Months
1142,1025,33,S,Silver,Winter,4.7,Next Day Air,Yes,Yes,23,PayPal,Fortnightly
1143,1018,76,L,Green,Spring,3.5,Store Pickup,Yes,Yes,27,Venmo,Bi-Weekly
1144,1024,23,L,Teal,Winter,4.4,Standard,Yes,Yes,43,PayPal,Quarterly
1145,1003,54,S,Indigo,Fall,4.4,2-Day Shipping,Yes,Yes,25,Bank Transfer,Fortnightly
1146,1005,89,L,Pink,Summer,3.0,Express,Yes,Yes,30,Cash,Every 3 Months
1147,1005,38,M,Indigo,Summer,4.2,Standard,Yes,Yes,7,Bank Transfer,Every 3 Months
1148,1020,36,XL,Red,Winter,4.3,Next Day Air,Yes,Yes,17,Debit Card,Annually
1149,1014,66,M,Violet,Spring,2.6,Store Pickup,Yes,Yes,10,PayPal,Fortnightly
1150,1017,42,L,Cyan,Spring,3.3,Store Pickup,Yes,Yes,40,Venmo,Annually
1151,1017,36,S,Red,Winter,2.7,Next Day Air,Yes,Yes,50,Venmo,Bi-Weekly
1152,1001,86,M,Gray,Spring,,Express,Yes,Yes,24,Credit Card,Weekly
1153,1009,49,M,Gold,Fall,4.0,Standard,Yes,Yes,8,PayPal,Every 3 Months
1154,1006,41,M,Pink,Summer,4.0,Free Shipping,Yes,Yes,6,Bank Transfer,Quarterly
1155,1011,82,L,Cyan,Spring,2.9,2-Day Shipping,Yes,Yes,44,Credit Card,Bi-Weekly
1156,1018,53,S,Red,Fall,2.6,Express,Yes,Yes,47,PayPal,Quarterly
1157,1010,21,M,Gold,Summer,4.8,Express,Yes,Yes,6,Venmo,Every 3 Months
1158,1023,66,M,Charcoal,Fall,4.4,Standard,Yes,Yes,11,Cash,Quarterly
1159,1023,89,L,Orange,Summer,4.0,2-Day Shipping,Yes,Yes,41,Bank Transfer,Annually
1160,1009,55,L,Blue,Fall,3.6,2-Day Shipping,Yes,Yes,46,Venmo,Every 3 Months
1161,1019,42,S,Blue,Summer,3.2,Next Day Air,Yes,Yes,9,Venmo,Bi-Weekly
1162,1007,52,S,Orange,Fall,3.1,2-Day Shipping,Yes,Yes,37,PayPal,Monthly
1163,1004,92,M,Blue,Winter,4.2,Express,Yes,Yes,13,PayPal,Weekly
1164,1014,56,L,White,Summer,3.0,2-Day Shipping,Yes,Yes,24,Debit Card,Monthly
1165,1011,96,M,Green,Winter,4.2,Standard,Yes,Yes,47,PayPal,Quarterly
1166,1018,64,M,Silver,Winter,2.9,Next Day Air,Yes,Yes,21,Venmo,Every 3 Months
1167,1011,48,S,Lavender,Winter,3.7,Store Pickup,Yes,Yes,22,Venmo,Fortnightly
1168,1021,83,XL,Beige,Summer,3.6,Free Shipping,Yes,Yes,16,PayPal,Quarterly
1169,1019,91,L,Violet,Summer,3.6,Standard,Yes,Yes,37,Debit Card,Fortnightly
1170,1022,94,S,Gray,Fall,4.5,2-Day Shipping,Yes,Yes,3,Cash,Annually
1171,1012,62,S,Red,Spring,3.2,Express,Yes,Yes,33,Cash,Bi-Weekly
1172,1021,55,M,Lavender,Spring,3.9,Next Day Air,Yes,Yes,15,Debit Card,Annually
1173,1008,68,L,Peach,Spring,4.6,Store Pickup,Yes,Yes,42,Bank Transfer,Bi-Weekly
1174,1017,76,M,Indigo,Winter,2.5,Express,Yes,Yes,42,Cash,Bi-Weekly
1175,1022,31,M,Black,Winter,4.3,Express,Yes,Yes,19,Bank Transfer,Bi-Weekly
1176,1023,81,M,Beige,Spring,4.1,Store Pickup,Yes,Yes,26,PayPal,Quarterly
1177,1011,83,M,Red,Winter,,Free Shipping,Yes,Yes,39,PayPal,Quarterly
1178,1012,21,M,Black,Spring,4.8,Standard,Yes,Yes,24,Debit Card,Monthly
1179,1011,22,M,Teal,Spring,4.9,Express,Yes,Yes,23,Debit Card,Annually
1180,1018,33,M,Blue,Summer,2.8,Free Shipping,Yes,Yes,44,Bank Transfer,Annually
1181,1012,23,S,Beige,Spring,4.9,Standard,Yes,Yes,34,Cash,Monthly
1182,1007,96,L,Teal,Summer,3.5,Free Shipping,Yes,Yes,43,Bank Transfer,Quarterly
1183,1017,21,M,Maroon,Spring,3.8,Express,Yes,Yes,45,PayPal,Quarterly
1184,1014,39,M,Yellow,Spring,4.5,2-Day Shipping,Yes,Yes,4,Credit Card,Weekly
1185,1023,73,S,Indigo,Fall,3.4,Express,Yes,Yes,19,Credit Card,Annually
1186,1003,64,M,Magenta,Spring,3.9,Standard,Yes,Yes,29,Credit Card,Monthly
1187,1003,68,M,Beige,Summer,4.1,2-Day Shipping,Yes,Yes,27,Credit Card,Annually
1188,1020,89,L,Maroon,Fall,3.0,Express,Yes,Yes,37,Credit Card,Every 3 Months
1189,1001,29,M,Magenta,Summer,3.3,Next Day Air,Yes,Yes,11,Credit Card,Weekly
1190,1006,97,XL,Teal,Summer,,Free Shipping,Yes,Yes,28,Debit Card,Annually
1191,1006,45,M,Orange,Winter,4.3,Next Day Air,Yes,Yes,31,Credit Card,Weekly
1192,1018,70,L,Charcoal,Winter,4.1,Free Shipping,Yes,Yes,50,Venmo,Quarterly
1193,1008,56,M,Turquoise,Summer,4.0,2-Day Shipping,Yes,Yes,42,Venmo,Quarterly
1194,1015,55,L,Pink,Fall,5.0,2-Day Shipping,Yes,Yes,18,Credit Card,Fortnightly
1195,1016,46,S,Teal,Winter,3.1,2-Day Shipping,Yes,Yes,6,Credit Card,Fortnightly
1196,1019,95,M,White,Winter,4.0,2-Day Shipping,Yes,Yes,33,Venmo,Monthly
1197,1023,88,M,Maroon,Winter,3.2,2-Day Shipping,Yes,Yes,13,Bank Transfer,Bi-Weekly
1198,1005,92,L,Violet,Fall,3.9,Standard,Yes,Yes,26,PayPal,Annually
1199,1021,49,M,Brown,Summer,3.9,2-Day Shipping,Yes,Yes,17,Cash,Annually
1200,1004,89,M,Indigo,Fall,4.5,Free Shipping,Yes,Yes,3,Debit Card,Weekly
